"SERIALNO","SPORDER","PWGTP","WGTP","AGEP","SEX","ESR","MAR","DIS","Boro","HousingStatus","EducAttain","PreTaxIncome_PU","WAGP_adj","INTP_adj","SEMP_adj","SSP_adj","SSIP_adj","RETP_adj","MRGP_adj","RNTP_adj","NYCgov_MOOP","NYCgov_MedSpending","NYCgov_MedPremiums","NYCgov_HEAP","NYCgov_WIC","NYCgov_SNAP","NYCgov_SchoolLunch","NYCgov_SchoolBreakfast","NYCgov_Nutrition","Off_Threshold","Off_Pov_Stat","NYCgov_Threshold","NYCgov_Pov_Stat","NYCgov_PovGapIndex","NYCgov_PovGap"
331759,2,395,313,36,1,1,5,2,2,6,4,251897,251897,0,0,0,0,0,0,241.82112,1796.571,252.2049,1544.366,0,0,0,0,0,0,12486,2,15017.1298261508,2,0,0
331763,3,148,152,34,2,1,5,2,5,9,3,52999.1288,20151.76,0,0,0,0,0,947.13272,0,4740.621,633.1069,4107.514,0,0,0,0,0,0,18774,2,32401.9996992759,2,0,0
331776,2,79,76,50,2,1,1,2,2,9,4,208167.6808,80607.04,8060.704,0,0,0,0,1309.8644,0,6077.868,1760.245,4317.623,0,0,0,0,0,0,19318,2,28519.6992497817,2,0,0
331852,1,67,66,53,2,1,1,2,4,6,4,115872.62,90682.92,0,0,0,0,0,0,2015.176,5515.295,658.0159,4857.279,0,0,0,0,0,0,16072,2,21174.1530548727,2,0,0
331930,1,249,248,61,1,1,3,2,3,9,4,436285.604,0,35265.58,401020.024,0,0,0,4735.6636,0,3959.471,1072.13,2887.341,0,0,0,0,0,0,12486,2,15017.1298261508,2,0,0
331959,4,96,91,77,2,6,2,1,2,9,2,32645.8512,0,0,0,0,0,0,2216.6936,0,5008.499,1470.676,3537.822,0,0,0,0,0,0,24755,2,39630.4432054192,1,0.41570109128952,16474.41796875
332023,1,60,60,59,2,1,5,2,1,4,3,130381.8872,48464.9828,0,0,0,0,3325.0404,0,926.98096,11387.62,2582.246,8805.374,35,0,2561,0,0,2561,18774,2,32401.9996992759,2,0,0
332089,2,33,33,81,2,6,1,1,2,8,1,29018.5344,0,0,0,7254.6336,0,0,0,0,2322.776,648.6751,1674.101,0,0,0,0,0,0,14507,2,21174.1530548727,2,0,0
332161,2,350,261,61,2,1,1,2,3,1,1,8866.7744,4030.352,0,0,0,0,0,0,866.52568,1004.668,1004.668,0,21,0,1755,0,0,1755,14507,1,21174.1530548727,1,0.52536404132843,11124.138671875
332295,2,101,116,75,1,6,1,2,1,8,2,76778.2056,0,0,0,21159.348,0,20151.76,0,0,3321.569,2181.624,1139.945,0,0,2328,0,0,2328,18774,2,32401.9996992759,2,0,0
332316,1,151,152,53,1,6,1,2,2,8,4,12091.056,0,0,0,0,0,0,0,0,5884.78,404.7732,5480.007,0,0,0,0,0,0,16072,1,21174.1530548727,1,0.729595243930817,15448.5615234375
332424,1,37,37,80,2,6,2,2,2,8,2,28413.9816,0,0,0,19345.6896,0,9068.292,0,0,2175.542,120.3941,2055.148,0,0,0,0,0,0,11511,2,15017.1298261508,2,0,0
332450,1,245,245,45,2,2,3,2,4,6,4,100859.5588,75569.1,0,0,0,0,0,0,1712.8996,11105.7,1211.206,9894.495,0,0,0,0,0,0,19318,2,28519.6992497817,2,0,0
332474,2,309,182,68,2,6,1,2,3,4,1,107509.6396,0,0,0,10881.9504,0,0,0,1712.8996,6068.131,745.1979,5322.934,35,0,5677,0,0,5677,29854,2,46330.3881179886,2,0,0
332513,4,100,77,57,1,1,1,2,2,4,1,35265.58,35265.58,0,0,0,0,0,0,1712.8996,560.4552,93.40921,467.046,0,0,0,1170.4,0,1170.4,24339,2,32401.9996992759,2,0,0
332563,1,58,58,23,2,1,5,2,3,4,4,59850.7272,0,14509.2672,45341.46,0,0,0,0,2216.6936,1803.877,319.6671,1484.21,0,0,0,0,0,0,12486,2,15017.1298261508,2,0,0
332651,2,198,223,53,1,1,1,2,3,6,3,183381.016,90682.92,0,0,0,0,0,0,1209.1056,2598.852,207.576,2391.276,0,0,0,0,0,0,16072,2,21174.1530548727,2,0,0
332677,1,107,107,59,2,1,5,2,4,9,4,116779.4492,96728.448,3526.558,0,0,0,0,3425.7992,0,13046.03,7983.374,5062.655,0,0,0,0,0,0,18774,2,32401.9996992759,2,0,0
332705,2,207,166,40,1,1,1,2,4,9,2,15718.3728,14106.232,0,0,0,0,0,2518.97,0,1703.161,1703.161,0,0,0,0,0,0,0,25160,1,36093.9627996357,1,0.552144944667816,19929.099609375
332830,1,110,111,71,1,6,5,1,4,3,2,20655.554,0,0,0,20655.554,0,0,0,876.60156,2415.562,541.7734,1873.789,21,0,192,0,0,192,11511,2,15017.1298261508,2,0,0
332938,3,144,70,23,1,1,5,2,4,4,3,21159.348,21159.348,0,0,0,0,0,0,1612.1408,138.0381,138.0381,0,0,0,0,0,0,0,12486,2,15017.1298261508,2,0,0
332966,1,114,114,70,1,6,5,2,3,9,4,50198.03416,0,423.18696,0,17733.5488,0,32041.2984,413.11108,0,5149.899,3168.648,1981.251,0,0,0,0,0,0,11511,2,15017.1298261508,2,0,0
333068,1,46,46,35,2,6,5,2,2,9,2,73553.924,0,0,0,0,0,0,3022.764,0,3874.365,96.52285,3777.842,0,0,0,0,0,0,16072,2,21174.1530548727,2,0,0
333210,1,216,215,27,2,1,5,2,1,4,3,35265.58,35265.58,0,0,0,0,0,0,1209.1056,241.7845,25.947,215.8375,0,0,0,0,0,0,12486,2,15017.1298261508,2,0,0
333288,3,54,42,64,1,6,5,2,3,6,2,62470.456,8060.704,0,0,12091.056,0,42318.696,0,3425.7992,560.4552,211.7275,348.7277,0,0,0,0,0,0,12486,2,15017.1298261508,2,0,0
333295,2,53,55,73,1,6,1,1,4,6,2,13501.6792,0,0,0,8967.5332,0,0,0,503.794,146.3411,146.3411,0,35,0,574,0,0,574,14507,1,21174.1530548727,1,0.340500742197037,7209.81494140625
333444,1,66,66,63,1,1,3,2,4,6,4,43326.284,40303.52,3022.764,0,0,0,0,0,906.8292,4992.203,10.3788,4981.824,0,0,0,0,0,0,12486,2,15017.1298261508,2,0,0
333449,2,100,112,10,2,NA,5,2,2,4,1,3123.5228,0,0,0,0,0,0,0,826.22216,1852.616,233.523,1619.093,0,0,0,1170.4,0,1170.4,19337,1,26902.7341846366,1,0.706077694892883,18995.419921875
333497,1,88,88,46,1,1,1,2,4,9,3,121918.148,60455.28,0,0,0,0,0,1813.6584,0,8302.023,4766.983,3535.04,0,0,0,0,0,0,18774,2,32401.9996992759,2,0,0
333632,1,98,97,53,2,1,5,2,4,4,2,50379.4,50379.4,0,0,0,0,0,0,1410.6232,3191.481,77.841,3113.64,0,0,0,0,0,0,12486,2,15017.1298261508,2,0,0
333686,2,63,64,64,1,1,1,2,4,6,2,85644.98,20151.76,0,0,0,0,0,0,1410.6232,3871.293,2189.927,1681.366,0,0,0,0,0,0,16072,2,21174.1530548727,2,0,0
333706,3,48,34,41,2,1,5,2,4,9,4,76576.688,15214.5788,0,0,0,0,0,1511.382,0,1673.893,367.4095,1306.483,0,0,0,0,0,0,18774,2,32401.9996992759,2,0,0
333840,2,137,138,30,2,1,5,2,2,6,3,59850.7272,23174.524,0,0,0,0,0,0,2015.176,828.2283,828.2283,0,0,0,0,0,0,0,18774,2,32401.9996992759,2,0,0
333962,1,53,53,69,2,6,2,2,4,3,1,0,0,0,0,0,0,0,0,1309.8644,1371.787,20.7576,1351.029,21,0,2328,0,0,2328,11511,1,15017.1298261508,1,0.52811586856842,7930.78466796875
334030,3,304,208,0,1,NA,5,2,4,6,NA,115872.62,0,0,0,0,0,0,0,1309.8644,9819.383,2981.829,6837.554,0,0,0,0,0,0,19318,2,28519.6992497817,2,0,0
334101,2,56,58,66,2,6,1,2,4,8,3,43024.0076,0,0,0,10982.7092,0,7355.3924,0,0,4796.667,714.0615,4082.605,0,0,0,0,0,0,14507,2,21174.1530548727,2,0,0
334195,1,156,156,50,1,1,5,2,2,9,2,84637.392,84637.392,0,0,0,0,0,1914.4172,0,647.6371,451.4778,196.1593,35,0,367,0,0,367,12486,2,15017.1298261508,2,0,0
334246,1,47,47,82,2,6,2,1,4,7,2,9874.3624,0,0,0,9874.3624,0,0,0,0,210.6897,210.6897,0,35,0,2328,0,0,2328,11511,1,15017.1298261508,2,0,0
334276,4,80,82,8,1,NA,5,2,2,9,1,797102.8668,0,0,0,0,0,0,2015.176,0,32386.01,27404.18,4981.824,0,0,0,0,0,0,24339,2,32401.9996992759,2,0,0
334367,1,90,90,61,2,6,5,1,1,6,3,16685.65728,0,0,0,0,6750.8396,9169.0508,0,181.36584,373.6368,373.6368,0,35,0,1552,0,0,1552,12486,2,15017.1298261508,2,0,0
334428,3,199,246,11,2,NA,5,2,1,3,1,23174.524,0,0,0,0,0,0,0,1410.6232,555.2658,264.6594,290.6064,21,0,2142,1170.4,581,3893.4,19337,2,26902.7341846366,2,0,0
334453,5,177,96,54,1,6,1,2,4,8,1,72546.336,0,0,0,0,0,0,0,0,4344.565,2971.45,1373.115,0,0,0,0,0,0,33763,2,46330.3881179886,2,0,0
334842,2,45,45,51,1,6,1,1,3,10,4,0,0,0,0,0,0,0,0,0,1497.661,1497.661,0,0,0,0,0,0,0,16072,1,21174.1530548727,1,1,21174.15234375
334876,1,122,122,67,2,6,3,2,3,9,4,35567.8564,0,0,0,35164.8212,0,0,1813.6584,0,1384.366,788.7889,595.5771,0,0,0,0,0,0,11511,2,15017.1298261508,2,0,0
334911,3,126,106,4,1,NA,5,2,4,6,1,443842.514,0,0,0,0,0,0,0,2720.4876,9380.361,3360.656,6019.705,0,0,0,0,0,0,24339,2,32401.9996992759,2,0,0
334925,1,141,141,49,1,1,1,2,2,7,4,39648.5878,15113.82,0,0,0,0,0,0,0,9055.462,2848.981,6206.481,0,0,0,0,0,0,19318,2,28519.6992497817,2,0,0
334956,3,71,71,8,2,NA,5,2,2,4,1,1007.588,0,0,0,0,0,0,0,1511.382,26.98488,26.98488,0,35,637.2,4588,1170.4,0,5758.4,28643,1,36093.9627996357,1,0.892163157463074,32201.703125
335087,2,71,69,67,2,6,1,2,2,4,1,83932.0804,0,0,0,0,9975.1212,8463.7392,0,1007.588,4381.266,2241.821,2139.445,0,0,0,0,0,0,14507,2,21174.1530548727,2,0,0
335140,1,83,83,46,2,1,5,1,3,4,3,118895.384,118895.384,0,0,0,0,0,0,1712.8996,9314.973,3087.693,6227.28,0,0,0,0,0,0,12486,2,15017.1298261508,2,0,0
335148,1,235,235,75,2,6,2,2,3,1,2,44837.666,0,0,0,20554.7952,0,24282.8708,0,423.18696,2097.348,93.40921,2003.939,0,0,0,0,0,0,11511,2,15017.1298261508,2,0,0
335172,2,356,334,56,2,1,1,2,3,9,4,423186.96,30227.64,30227.64,0,0,0,0,2821.2464,0,6865.618,6190.955,674.6636,0,0,0,0,0,0,16072,2,21174.1530548727,2,0,0
335281,2,54,47,20,1,6,5,2,4,9,3,153657.17,2518.97,0,0,0,0,0,1712.8996,0,7908.646,4172.277,3736.368,0,0,0,0,0,0,16072,2,21174.1530548727,2,0,0
335321,2,266,229,7,2,NA,5,2,1,6,1,25189.7,0,0,0,0,0,0,0,1108.3468,0,0,0,0,0,0,585.2,0,585.2,16543,2,22660.9278954915,2,0,0
335333,6,283,270,9,2,NA,5,1,3,4,1,41371.56328,0,0,0,0,0,0,0,1309.8644,704.7206,704.7206,0,35,0,14601,1170.4,581,16352.4,38905,2,52637.2038049417,2,0,0
335378,5,54,56,90,2,6,3,2,2,7,2,173103.6184,0,0,0,8866.7744,0,0,0,0,9760.224,4971.446,4788.778,35,0,0,0,0,0,29854,2,46330.3881179886,2,0,0
335499,1,43,44,50,2,1,1,2,2,9,4,164539.1204,90682.92,302.2764,0,0,0,0,2619.7288,0,6764.944,2447.321,4317.623,0,0,0,0,0,0,16072,2,21174.1530548727,2,0,0
335531,2,90,74,80,1,6,1,2,2,9,4,57936.31,0,0,0,7556.91,0,0,1309.8644,0,5446.483,304.0989,5142.384,0,0,0,0,0,0,14507,2,21174.1530548727,2,0,0
335580,2,70,87,25,2,1,5,2,2,4,4,147107.848,93705.684,0,0,0,0,0,0,916.90508,4804.348,2313.435,2490.913,0,0,0,0,0,0,16072,2,21174.1530548727,2,0,0
335620,2,82,69,58,1,6,3,1,4,8,4,39295.932,0,0,0,0,0,0,0,0,2398.541,872.8571,1525.684,35,0,5583,0,0,5583,18774,2,32401.9996992759,2,0,0
335672,1,77,77,64,1,6,1,2,2,8,3,50177.8824,0,9068.292,0,19144.172,0,12091.056,0,0,7107.403,6659.039,448.3642,0,0,0,0,0,0,19318,2,28519.6992497817,2,0,0
335722,3,44,39,71,2,1,2,2,2,8,1,101766.388,22166.936,0,0,0,0,0,0,0,6436.435,3066.936,3369.499,0,0,0,0,0,0,18774,2,32401.9996992759,2,0,0
335724,1,171,172,84,1,6,4,1,4,4,2,12091.056,0,0,0,12091.056,0,0,0,856.4498,6.227281,6.227281,0,0,0,0,0,0,0,11511,2,15017.1298261508,1,0.191068544983864,2869.30102539063
335755,2,161,137,59,1,1,1,2,4,6,4,85644.98,85644.98,0,0,0,0,0,0,1612.1408,8982.854,3751.937,5230.916,0,0,0,0,0,0,16072,2,21174.1530548727,2,0,0
